39.940748,116.383608,7.0
39.902991,116.370577,9.7
39.926488,116.366304,9.3
39.904301,116.362283,5.0
39.919687,116.366021,3.9
39.908474,116.37118,6.9
39.907657,116.378472,7.8
39.924082,116.357024,7.8
39.93446,116.374161,8.7
39.90297,116.37375,5.4
39.925359,116.36104,7.9
39.920362,116.372115,5.6
39.915688,116.364578,7.9
39.90802,116.351437,7.4
39.920477,116.378667,6.6
39.905117,116.378632,6.2
39.914241,116.353921,7.9
39.909442,116.361937,7.2
39.919037,116.372693,9.8
39.931268,116.372305,9.0
39.899345,116.357809,10.0
39.913174,116.378425,4.5
39.910138,116.367346,7.8
39.92136,116.3732,5.1
39.918823,116.369079,5.9
39.891734,116.37304,7.7
39.914226,116.374709,8.0
39.917263,116.373445,7.7
39.926526,116.355966,7.1
39.915666,116.366295,7.3
39.918132,116.389689,7.7
39.91038,116.356862,9.9
39.918127,116.355943,8.0
39.918122,116.38306,6.4
39.922795,116.374854,9.2
39.899353,116.375229,8.7
39.914228,116.367928,8.2
39.933501,116.363812,6.4
39.927814,116.371594,8.5
39.906308,116.36139,6.7
39.894703,116.346549,9.0
39.917525,116.359391,9.0
39.904682,116.352121,7.3
39.925666,116.386454,3.0
39.904652,116.36419,6.1
39.895282,116.359524,6.3
39.911591,116.365212,7.7
39.906314,116.382576,6.1
39.92059,116.354982,6.8
39.915446,116.373835,7.7
39.896155,116.359973,7.9
39.925916,116.367939,5.7
39.916751,116.358455,7.2
39.911854,116.371409,5.3
39.90609,116.34827,5.4
39.904629,116.346124,6.6
39.914751,116.361804,7.1
39.915893,116.367628,6.9
39.921337,116.353005,8.9
39.920209,116.369533,7.5
39.911475,116.355391,5.1
39.926046,116.381905,7.8
39.944812,116.353984,5.7
39.902515,116.360077,5.7
39.9103,116.357907,10.0
39.917873,116.370256,8.1
39.905218,116.360826,6.7
39.930768,116.360494,7.4
39.897589,116.367857,6.1
39.902992,116.355289,6.7
39.904519,116.361783,7.4
39.900111,116.366918,9.0
39.913236,116.348233,7.1
39.913847,116.357299,4.5
39.900995,116.385456,7.0
39.911667,116.366623,8.0
39.919669,116.363245,8.5
39.906757,116.376316,6.0
39.914395,116.37458,7.9
39.913855,116.361009,7.9
39.914548,116.380908,7.7
39.905015,116.387103,8.0
39.916889,116.361971,6.0
39.90956,116.376163,6.5
39.916979,116.378311,6.9
39.900177,116.364182,7.9
39.90482,116.367099,7.1
39.904623,116.359937,9.5
39.904987,116.365189,8.1
39.908994,116.351972,6.4
39.912949,116.3716,5.4
39.906307,116.355703,5.5
39.918254,116.360767,5.5
39.911802,116.364145,6.9
39.922034,116.360085,8.2
39.919563,116.353183,6.5
39.917198,116.362749,7.8
39.923108,116.373144,5.2
39.917395,116.37178,6.9
39.914936,116.369215,6.5
39.900652,116.366877,6.3
39.927077,116.386279,7.5
39.932051,116.405192,6.0
39.912417,116.416819,6.6
39.924047,116.400453,7.6
39.944369,116.416683,7.3
39.923023,116.404106,8.3
39.937032,116.421377,8.0
39.937002,116.415782,8.4
39.930667,116.41779,5.8
39.920829,116.417159,7.6
39.939719,116.398788,7.6
39.918621,116.420257,7.0
39.929665,116.427982,4.9
39.924248,116.414339,6.4
39.927658,116.413284,8.1
39.933444,116.419051,5.6
39.935924,116.429312,5.7
39.932688,116.417001,7.9
39.953595,116.421563,8.9
39.91555,116.423061,6.2
39.944287,116.432031,6.7
39.937372,116.411752,10.0
39.925094,116.420765,9.0
39.928762,116.416676,5.5
39.927144,116.438327,4.9
39.943157,116.415928,10.0
39.93091,116.422179,5.6
39.916751,116.395133,6.2
39.929691,116.427802,6.4
39.923376,116.42922,8.3
39.928221,116.403265,6.7
39.925709,116.413579,8.0
39.929318,116.40335,8.3
39.937057,116.420455,6.3
39.91978,116.41393,6.7
39.928802,116.407885,7.9
39.919846,116.402196,7.3
39.941733,116.420343,9.0
39.928442,116.419753,8.9
39.909339,116.432926,5.5
39.928986,116.422814,6.7
39.92684,116.40693,7.2
39.919195,116.412533,9.5
39.931258,116.412333,6.0
39.914992,116.4162,3.0
39.936617,116.415009,7.8
39.933032,116.422517,7.0
39.926975,116.408326,5.8
39.944209,116.413504,4.0
39.958551,116.412491,6.8
39.939955,116.407222,3.6
39.914042,116.412907,5.5
39.928245,116.406378,5.5
39.921362,116.420843,8.6
39.929238,116.420107,4.4
39.92912,116.41687,5.9
39.914592,116.409474,5.3
39.947526,116.426122,6.9
39.919472,116.422441,6.6
39.911176,116.404827,9.3
39.935119,116.404325,7.0
39.930871,116.432736,6.8
39.936799,116.430945,9.5
39.91694,116.414574,4.8
39.943167,116.425677,7.9
39.926901,116.417519,6.4
39.936004,116.405086,3.7
39.916066,116.406264,7.0
39.938645,116.431309,3.6
39.937789,116.40687,9.0
39.94516,116.410265,6.1
39.940167,116.413112,7.4
39.935298,116.435698,6.1
39.929746,116.420111,7.5
39.929604,116.432426,8.0
39.933876,116.434042,8.5
39.925768,116.423219,9.3
39.940376,116.396064,7.9
39.926443,116.413889,5.3
39.913005,116.420743,4.1
39.928815,116.413746,6.6
39.931934,116.422944,6.8
39.942602,116.418171,4.6
39.943801,116.421062,7.1
39.913819,116.409017,7.1
39.919697,116.426946,7.0
39.940368,116.430653,5.2
39.930099,116.407386,5.1
39.927561,116.421541,7.9
39.923744,116.42158,6.9
39.916517,116.413209,4.6
39.928427,116.431248,6.8
39.921733,116.432595,7.9
39.945272,116.429128,7.4
39.92878,116.408631,6.2
39.926829,116.422582,7.7
39.940634,116.391306,10.0
39.947684,116.407077,7.3
39.939898,116.411683,8.7
39.928017,116.400929,7.6
39.942689,116.43193,4.9
39.934987,116.405897,4.2
39.930937,116.409901,8.1
39.914902,116.421091,6.7
39.934323,116.413145,6.5
39.936963,116.430035,7.7
39.933738,116.416573,8.5
39.925916,116.436713,7.5
39.929961,116.396577,5.8
39.918667,116.402907,7.5
39.932963,116.394022,7.2
39.93111,116.417508,5.2
39.930365,116.417913,10.0
39.918932,116.414458,6.5
39.919692,116.410351,7.2
39.906765,116.425702,4.8
39.926738,116.414924,6.3
39.925155,116.416631,6.3
39.928067,116.412472,6.2
39.924772,116.421577,7.8
39.918029,116.430737,3.4
39.927496,116.423134,4.5
39.936236,116.413054,7.7
39.920665,116.40836,7.0
39.922881,116.426415,6.9
39.921879,116.404827,10.0
39.928044,116.413738,8.7
39.931794,116.416527,8.0
39.929234,116.42246,5.5
39.847861,116.271817,6.4
39.845263,116.289617,9.6
39.865508,116.277528,9.1
39.870132,116.300136,5.0
39.864885,116.279616,5.8
39.866586,116.281957,4.0
39.85224,116.301255,6.1
39.857183,116.269888,6.6
39.872724,116.307039,5.3
39.861767,116.272254,6.8
39.869125,116.298156,3.0
39.86861,116.305903,8.4
39.864816,116.301283,5.8
39.862813,116.280281,7.1
39.844635,116.306545,7.6
39.854707,116.277899,6.6
39.859518,116.276717,6.8
39.853276,116.267259,9.9
39.864054,116.264817,7.4
39.858114,116.277784,7.3
39.861843,116.27203,4.7
39.864984,116.28984,8.4
39.878457,116.292617,8.5
39.867527,116.277609,7.5
39.87145,116.302665,6.0
39.859911,116.276528,6.7
39.854947,116.283539,7.1
39.864728,116.294036,6.2
39.856502,116.285357,5.9
39.850291,116.295915,7.6
39.860608,116.283896,7.3
39.847382,116.293593,7.4
39.861252,116.270506,4.6
39.859998,116.264853,7.3
39.863404,116.285767,6.9
39.874625,116.293945,5.4
39.854599,116.302166,8.3
39.851249,116.300904,8.3
39.857739,116.29238,6.2
39.846803,116.282979,7.4
39.844178,116.314206,7.5
39.86415,116.275563,7.6
39.841453,116.26853,7.1
39.858241,116.282947,5.9
39.865081,116.272317,7.2
39.858939,116.307746,7.1
39.857205,116.305055,7.8
39.836039,116.285573,6.9
39.870028,116.261762,8.0
39.859203,116.282276,8.0
39.855479,116.311181,7.5
39.842467,116.283867,6.4
39.85896,116.275441,7.0
39.856088,116.290812,7.1
39.850123,116.286146,8.4
39.853589,116.283922,7.0
39.847603,116.280256,8.6
39.848397,116.289663,3.5
39.852869,116.291868,4.7
39.853123,116.28554,4.4
39.860177,116.292567,6.7
39.851741,116.283776,5.2
39.861371,116.2841,7.1
39.860063,116.293779,8.2
39.853713,116.287473,8.0
39.849486,116.291124,8.4
39.855694,116.292789,6.9
39.873099,116.283095,6.1
39.854597,116.292694,3.7
39.85231,116.284952,9.0
39.845552,116.281819,6.8
39.860319,116.288189,7.0
39.847703,116.286939,7.8
39.853256,116.295947,6.5
39.858534,116.268648,7.5
39.851377,116.289434,5.8
39.849998,116.293872,7.2
39.853355,116.2882,7.5
39.840651,116.285902,6.9
39.861231,116.297134,4.6
39.866702,116.281874,7.3
39.87851,116.283608,9.6
39.856465,116.299017,8.2
39.868262,116.279538,6.8
39.880289,116.285999,6.2
39.860178,116.279883,9.8
39.854423,116.291509,7.1
39.860362,116.291745,7.6
39.864111,116.293473,9.2
39.85137,116.288108,6.6
39.857548,116.278882,3.6
39.861503,116.301127,3.6
39.860159,116.274524,8.1
39.861685,116.300417,7.2
39.851584,116.301792,7.1
39.854877,116.287787,8.3
39.869762,116.2912,8.8
39.835771,116.282421,10.0
39.854205,116.272693,9.2
39.864195,116.302631,8.4
39.867311,116.30042,7.8
39.856193,116.297386,6.2
39.865912,116.275616,6.3
39.840975,116.280308,5.1
39.838259,116.29956,7.2
39.865578,116.298387,8.0
39.840759,116.273929,5.7
39.841897,116.272105,6.1
39.856262,116.275515,6.5
39.879964,116.283056,4.8
39.852974,116.264163,7.2
39.840343,116.291812,6.8
39.853577,116.282517,4.1
39.862053,116.287764,4.5
39.854972,116.292617,7.4
39.858272,116.282965,7.1
39.849413,116.289113,9.1
39.855352,116.269517,6.0
39.856349,116.274278,6.9
39.869563,116.272602,5.0
39.854482,116.290795,7.5
39.870775,116.299405,8.3
39.867579,116.293397,9.1
39.877786,116.281611,7.7
39.846612,116.282474,6.6
39.860188,116.274806,6.8
39.8505,116.276065,7.4
39.855428,116.294817,6.5
39.857788,116.296418,7.3
39.866657,116.278329,5.1
39.867748,116.297372,5.0
39.879838,116.28582,4.9
39.864416,116.277271,8.0
39.852286,116.29211,6.6
39.877019,116.269813,5.7
39.854835,116.287366,7.4
